,epoch,iteration/step,loss,accuracy
748,3,5004,1.9390075,0.5390625
749,3,5004,1.7466202,0.5546875
750,3,5004,1.7959893,0.546875
751,3,5004,1.9835997,0.50390625
752,3,5004,1.7280269,0.5625
753,3,5004,1.8187205,0.5703125
754,3,5004,1.8101174,0.54296875
755,3,5004,1.5393606,0.62109375
756,3,5004,1.7885779,0.51171875
757,3,5004,1.8989105,0.515625
758,3,5004,1.5563941,0.60546875
759,3,5004,1.9144473,0.5234375
760,3,5004,1.8225455,0.5625
761,3,5004,1.985552,0.5625
762,3,5004,1.7476828,0.53515625
763,3,5004,1.8386986,0.57421875
764,3,5004,1.7359569,0.56640625
765,3,5004,2.0002823,0.51171875
766,3,5004,1.6545477,0.58984375
767,3,5004,1.9981081,0.52734375
768,3,5004,1.9070647,0.5390625
769,3,5004,1.8163242,0.55078125
770,3,5004,1.8461747,0.5625
771,3,5004,1.7454609,0.61328125
772,3,5004,2.0368752,0.53125
773,3,5004,1.8105329,0.5859375
774,3,5004,1.7268401,0.5703125
775,3,5004,1.9305491,0.51953125
776,3,5004,1.8826284,0.53125
777,3,5004,1.8077058,0.546875
778,3,5004,1.830328,0.546875
779,3,5004,1.7957801,0.5234375
780,3,5004,1.627471,0.59765625
781,3,5004,1.9011534,0.53515625
782,3,5004,1.8888036,0.52734375
783,3,5004,1.8051579,0.56640625
784,3,5004,1.9209561,0.54296875
785,3,5004,1.6798333,0.5859375
786,3,5004,1.6734165,0.58203125
787,3,5004,1.7554605,0.55859375
788,3,5004,2.0801363,0.4921875
789,3,5004,2.0199556,0.484375
790,3,5004,1.9006183,0.55078125
791,3,5004,1.8561877,0.54296875
792,3,5004,1.8451194,0.546875
793,3,5004,1.9083928,0.56640625
794,3,5004,1.879693,0.5546875
795,3,5004,1.922611,0.5390625
796,3,5004,1.8118343,0.546875
797,3,5004,1.6442859,0.5390625
798,3,5004,1.9270942,0.5078125
799,3,5004,1.9052856,0.5703125
800,3,5004,2.0037842,0.4921875
801,3,5004,1.7523336,0.54296875
802,3,5004,1.7640414,0.5703125
803,3,5004,1.8837609,0.5078125
804,3,5004,1.9943578,0.5546875
805,3,5004,1.8463197,0.51171875
806,3,5004,2.037621,0.55859375
807,3,5004,1.8894887,0.46875
808,3,5004,1.8945156,0.52734375
809,3,5004,1.6385261,0.59765625
810,3,5004,1.8743792,0.515625
811,3,5004,2.018087,0.4921875
812,3,5004,1.7781117,0.5703125
813,3,5004,1.7123892,0.57421875
814,3,5004,1.6823366,0.625
815,3,5004,1.9996583,0.546875
816,3,5004,1.8192396,0.546875
817,3,5004,1.857153,0.5078125
818,3,5004,1.9909525,0.515625
819,3,5004,1.7871336,0.5859375
820,3,5004,1.6988461,0.578125
821,3,5004,1.9691889,0.546875
822,3,5004,1.6986194,0.55859375
823,3,5004,1.7920599,0.57421875
824,3,5004,1.6691929,0.5546875
825,3,5004,1.6640347,0.5625
826,3,5004,2.2057922,0.4765625
827,3,5004,2.0063982,0.50390625
828,3,5004,2.0572207,0.48046875
829,3,5004,1.7819165,0.56640625
830,3,5004,1.9647248,0.546875
831,3,5004,1.970489,0.4921875
832,3,5004,1.9508438,0.5390625
833,3,5004,1.7544459,0.578125
834,3,5004,1.9235862,0.48828125
835,3,5004,2.0072174,0.51953125
836,3,5004,1.8960507,0.51171875
837,3,5004,1.8416744,0.51171875
838,3,5004,1.9715413,0.4921875
839,3,5004,1.9398994,0.5390625
840,3,5004,1.8796062,0.52734375
841,3,5004,1.8128743,0.53515625
842,3,5004,1.8070064,0.5390625
843,3,5004,1.8778337,0.50390625
844,3,5004,1.6960528,0.55078125
845,3,5004,1.8159053,0.5859375
846,3,5004,1.7425679,0.54296875
847,3,5004,1.6027474,0.6015625
848,3,5004,1.7941204,0.57421875
849,3,5004,1.9094622,0.54296875
850,3,5004,1.6759499,0.59375
851,3,5004,2.0974865,0.4765625
852,3,5004,1.9304395,0.52734375
853,3,5004,1.9202918,0.5078125
854,3,5004,1.8175459,0.5859375
855,3,5004,1.9670529,0.55859375
856,3,5004,1.7141855,0.6015625
857,3,5004,2.1627355,0.49609375
858,3,5004,1.6709461,0.62109375
859,3,5004,1.9129965,0.5234375
860,3,5004,1.8483415,0.53515625
861,3,5004,1.7976785,0.5703125
862,3,5004,1.8032334,0.53125
863,3,5004,1.7900609,0.55859375
864,3,5004,1.8187938,0.56640625
865,3,5004,1.8598683,0.5703125
866,3,5004,2.132686,0.47265625
867,3,5004,1.8981938,0.54296875
868,3,5004,1.9284434,0.51953125
869,3,5004,1.8803957,0.52734375
870,3,5004,1.7999935,0.57421875
871,3,5004,2.0224235,0.5078125
872,3,5004,1.6394628,0.60546875
873,3,5004,2.0938187,0.484375
874,3,5004,1.5739969,0.56640625
875,3,5004,1.9317784,0.5390625
876,3,5004,1.9251609,0.5234375
877,3,5004,1.6629646,0.59375
878,3,5004,1.6689595,0.6015625
879,3,5004,1.8894444,0.56640625
880,3,5004,1.7980658,0.5625
881,3,5004,1.9064844,0.5234375
882,3,5004,2.1793456,0.52734375
883,3,5004,1.94557,0.53125
884,3,5004,1.9355937,0.5546875
885,3,5004,1.7542586,0.6015625
886,3,5004,1.9451406,0.51171875
887,3,5004,2.0217714,0.5234375
888,3,5004,1.6881447,0.58984375
889,3,5004,1.9311587,0.52734375
890,3,5004,1.8434691,0.53515625
891,3,5004,1.6125457,0.58203125
892,3,5004,1.7194484,0.57421875
893,3,5004,1.755054,0.56640625
894,3,5004,1.7800667,0.56640625
895,3,5004,1.8870244,0.5390625
896,3,5004,1.7318556,0.5859375
897,3,5004,1.8940896,0.546875
898,3,5004,1.826811,0.5625
899,3,5004,1.8915012,0.55859375
900,3,5004,1.9189163,0.51953125
901,3,5004,1.5817049,0.609375
902,3,5004,1.979272,0.52734375
903,3,5004,2.008264,0.50390625
904,3,5004,1.9458822,0.51171875
905,3,5004,1.9802393,0.51171875
906,3,5004,1.9224287,0.53515625
907,3,5004,1.7204127,0.55859375
908,3,5004,1.800961,0.56640625
909,3,5004,1.7220488,0.5546875
910,3,5004,1.8834383,0.54296875
911,3,5004,1.9072239,0.56640625
912,3,5004,2.0268307,0.49609375
913,3,5004,1.9400196,0.52734375
914,3,5004,1.7791414,0.58203125
915,3,5004,1.8771541,0.53125
916,3,5004,1.9148344,0.578125
917,3,5004,1.8056625,0.55078125
918,3,5004,1.875585,0.5625
919,3,5004,1.8233814,0.5703125
920,3,5004,1.7594111,0.57421875
921,3,5004,1.5005248,0.578125
922,3,5004,1.8199952,0.5078125
923,3,5004,1.8480309,0.5078125
924,3,5004,1.7880222,0.5390625
925,3,5004,1.8584961,0.56640625
926,3,5004,1.8653772,0.53125
927,3,5004,1.9530889,0.515625
928,3,5004,1.7975963,0.546875
929,3,5004,1.9001006,0.53515625
930,3,5004,1.8176422,0.5546875
931,3,5004,2.151981,0.5078125
932,3,5004,1.9101418,0.5703125
933,3,5004,2.124763,0.48828125
934,3,5004,1.9336236,0.55078125
935,3,5004,1.854506,0.53515625
936,3,5004,1.8657815,0.5546875
937,3,5004,1.8038675,0.52734375
938,3,5004,1.7748301,0.5625
939,3,5004,2.0039878,0.515625
940,3,5004,1.9983997,0.51171875
941,3,5004,1.6123645,0.6484375
942,3,5004,2.1017547,0.51171875
943,3,5004,2.0599718,0.51953125
944,3,5004,1.8062332,0.5546875
945,3,5004,2.1701977,0.5
946,3,5004,1.9631835,0.5234375
947,3,5004,1.8087032,0.56640625
948,3,5004,1.8193469,0.57421875
949,3,5004,1.8953077,0.5546875
950,3,5004,1.847058,0.5546875
951,3,5004,1.9756901,0.48828125
952,3,5004,1.7508159,0.55078125
953,3,5004,1.9834635,0.51953125
954,3,5004,2.1223016,0.515625
955,3,5004,1.799789,0.5703125
956,3,5004,1.8704591,0.55078125
957,3,5004,1.833744,0.5546875
958,3,5004,1.750249,0.55859375
959,3,5004,2.0024693,0.51171875
960,3,5004,1.9113147,0.54296875
961,3,5004,1.8371259,0.59765625
962,3,5004,2.0630903,0.5
963,3,5004,1.8452284,0.51953125
964,3,5004,2.0733562,0.52734375
965,3,5004,1.852585,0.5234375
966,3,5004,1.8691664,0.50390625
967,3,5004,1.9172297,0.5546875
968,3,5004,1.8204349,0.5703125
969,3,5004,1.9356942,0.51171875
970,3,5004,1.9099054,0.53125
971,3,5004,2.0146492,0.53125
972,3,5004,1.7339044,0.56640625
973,3,5004,1.7981253,0.5859375
974,3,5004,1.9042434,0.5078125
975,3,5004,1.8500962,0.54296875
976,3,5004,1.8446207,0.59765625
977,3,5004,1.8842802,0.52734375
978,3,5004,1.7922285,0.6015625
979,3,5004,1.8684852,0.55078125
980,3,5004,1.5984037,0.59375
981,3,5004,1.8708364,0.59375
982,3,5004,1.9482502,0.51171875
983,3,5004,1.8659279,0.51171875
984,3,5004,1.8748049,0.515625
985,3,5004,1.6368115,0.5625
986,3,5004,1.9315393,0.52734375
987,3,5004,1.7247293,0.55859375
988,3,5004,1.7072234,0.59375
989,3,5004,1.9191093,0.55078125
990,3,5004,1.6245551,0.6171875
991,3,5004,1.7789133,0.578125
992,3,5004,1.9597714,0.515625
993,3,5004,1.8065379,0.5625
994,3,5004,2.0326104,0.515625
995,3,5004,1.6703187,0.5859375
996,3,5004,1.8214839,0.57421875
997,3,5004,1.7672743,0.58203125
998,3,5004,1.9236598,0.55859375
999,3,5004,1.8687892,0.53125
1000,3,5004,1.8213079,0.55859375
1001,3,5004,1.8606386,0.58203125
1002,3,5004,1.7996414,0.56640625
1003,3,5004,1.645227,0.5625
1004,3,5004,1.7756044,0.55078125
1005,3,5004,2.053484,0.5
1006,3,5004,1.9806015,0.578125
1007,3,5004,2.0509624,0.53125
1008,3,5004,1.901814,0.53125
1009,3,5004,1.9189534,0.5078125
1010,3,5004,1.83637,0.546875
1011,3,5004,2.0436902,0.4765625
1012,3,5004,2.0118082,0.5234375
1013,3,5004,2.155356,0.47265625
1014,3,5004,1.8757405,0.53125
1015,3,5004,1.9097898,0.5
1016,3,5004,1.879067,0.52734375
1017,3,5004,1.7518432,0.5859375
1018,3,5004,1.9673313,0.5546875
1019,3,5004,2.0996013,0.4609375
1020,3,5004,1.8412702,0.5625
1021,3,5004,1.9611704,0.515625
1022,3,5004,2.0055757,0.55078125
1023,3,5004,1.9757918,0.5546875
1024,3,5004,2.0257878,0.5234375
1025,3,5004,1.7990599,0.5625
1026,3,5004,1.9136044,0.515625
1027,3,5004,1.8455737,0.5390625
1028,3,5004,1.9575181,0.53515625
1029,3,5004,2.0030084,0.5078125
1030,3,5004,1.6497333,0.625
1031,3,5004,1.9468735,0.53125
1032,3,5004,1.7711186,0.5234375
1033,3,5004,1.8598402,0.5390625
1034,3,5004,1.7945586,0.55859375
1035,3,5004,1.7697068,0.55859375
1036,3,5004,1.9573393,0.51171875
1037,3,5004,1.856706,0.5234375
1038,3,5004,2.070886,0.5234375
1039,3,5004,1.8603176,0.53515625
1040,3,5004,2.1523728,0.45703125
1041,3,5004,1.7784603,0.546875
1042,3,5004,1.935694,0.53515625
1043,3,5004,2.0579424,0.50390625
1044,3,5004,1.7730372,0.546875
1045,3,5004,1.7134501,0.5859375
1046,3,5004,1.8400054,0.55078125
1047,3,5004,1.9217739,0.5625
1048,3,5004,1.6636419,0.59765625
1049,3,5004,1.923814,0.5625
1050,3,5004,1.9547352,0.515625
1051,3,5004,2.1713786,0.46484375
1052,3,5004,1.809689,0.51171875
1053,3,5004,1.8095498,0.57421875
1054,3,5004,1.8525844,0.5390625
1055,3,5004,1.8224461,0.53515625
1056,3,5004,1.7238646,0.57421875
1057,3,5004,1.8864753,0.5390625
1058,3,5004,2.0321956,0.4921875
1059,3,5004,1.8146164,0.53125
1060,3,5004,1.7220879,0.5625
1061,3,5004,1.7777352,0.55078125
1062,3,5004,2.0082917,0.50390625
1063,3,5004,2.0208216,0.4921875
1064,3,5004,2.0458999,0.52734375
1065,3,5004,1.9338017,0.515625
1066,3,5004,2.0117095,0.53515625
1067,3,5004,2.0911062,0.5
1068,3,5004,1.8924251,0.5390625
1069,3,5004,2.292652,0.46875
1070,3,5004,1.9198055,0.51171875
1071,3,5004,1.6872884,0.578125
1072,3,5004,1.6529204,0.5625
1073,3,5004,1.8520548,0.54296875
1074,3,5004,1.958849,0.51171875
1075,3,5004,1.8645809,0.51171875
1076,3,5004,1.6638712,0.5390625
1077,3,5004,1.7138362,0.5546875
1078,3,5004,2.0296178,0.515625
1079,3,5004,1.9096056,0.546875
1080,3,5004,1.80067,0.515625
1081,3,5004,2.0399516,0.546875
1082,3,5004,1.790961,0.58203125
1083,3,5004,2.1059048,0.49609375
1084,3,5004,1.8455138,0.5390625
1085,3,5004,1.7360058,0.55859375
1086,3,5004,1.9717182,0.54296875
1087,3,5004,1.9254447,0.56640625
1088,3,5004,1.7822644,0.578125
1089,3,5004,2.0863843,0.5234375
1090,3,5004,1.8844736,0.5390625
1091,3,5004,1.8280267,0.55859375
1092,3,5004,1.7877173,0.5390625
1093,3,5004,1.8204024,0.55078125
1094,3,5004,1.8581469,0.5703125
1095,3,5004,2.0309618,0.5078125
1096,3,5004,2.1792493,0.55859375
1097,3,5004,1.8874198,0.52734375
1098,3,5004,1.9073343,0.5
1099,3,5004,2.1372068,0.5
1100,3,5004,2.1426635,0.48828125
1101,3,5004,1.7978396,0.55078125
1102,3,5004,1.8795073,0.5546875
1103,3,5004,1.9151329,0.546875
1104,3,5004,2.0596483,0.48046875
1105,3,5004,2.1326003,0.47265625
1106,3,5004,2.0537944,0.50390625
1107,3,5004,1.8932227,0.546875
1108,3,5004,1.7553805,0.5703125
1109,3,5004,1.7912096,0.58203125
1110,3,5004,1.9100349,0.5625
1111,3,5004,2.1093543,0.51171875
1112,3,5004,1.772645,0.5546875
1113,3,5004,1.9849908,0.55859375
1114,3,5004,2.0396261,0.5
1115,3,5004,1.9666616,0.53125
1116,3,5004,1.9089955,0.51171875
1117,3,5004,2.0019073,0.5546875
1118,3,5004,1.9656994,0.5390625
1119,3,5004,1.8313365,0.5625
1120,3,5004,1.8010443,0.5546875
1121,3,5004,1.7607162,0.6015625
1122,3,5004,2.0290422,0.49609375
1123,3,5004,1.6663622,0.60546875
1124,3,5004,1.7077975,0.5859375
1125,3,5004,1.596282,0.62890625
1126,3,5004,1.9711869,0.57421875
1127,3,5004,2.0070903,0.5078125
1128,3,5004,1.9861252,0.54296875
1129,3,5004,1.6731224,0.58203125
1130,3,5004,2.1035593,0.515625
1131,3,5004,1.7047119,0.57421875
1132,3,5004,1.8939486,0.5234375
1133,3,5004,1.8096085,0.5546875
1134,3,5004,1.9740891,0.5390625
1135,3,5004,1.7679262,0.5390625
1136,3,5004,2.2071676,0.4609375
1137,3,5004,1.7905272,0.56640625
1138,3,5004,1.7990518,0.578125
1139,3,5004,2.0030527,0.50390625
1140,3,5004,1.8155766,0.56640625
1141,3,5004,1.826065,0.51171875
1142,3,5004,2.2038286,0.51171875
1143,3,5004,1.976089,0.54296875
1144,3,5004,2.0412245,0.5390625
1145,3,5004,1.7674842,0.54296875
1146,3,5004,2.1028926,0.46875
1147,3,5004,2.011107,0.57421875
1148,3,5004,1.9635879,0.52734375
1149,3,5004,1.8713553,0.5546875
1150,3,5004,2.1287646,0.5
1151,3,5004,2.0717824,0.5390625
1152,3,5004,1.5378827,0.59765625
1153,3,5004,1.8648946,0.53125
1154,3,5004,1.8331926,0.58984375
1155,3,5004,1.948772,0.5625
1156,3,5004,1.8324823,0.58203125
1157,3,5004,1.957426,0.48828125
1158,3,5004,1.7221178,0.5703125
1159,3,5004,1.8261325,0.578125
1160,3,5004,2.1220775,0.49609375
1161,3,5004,1.9405682,0.5234375
1162,3,5004,1.9190569,0.546875
1163,3,5004,1.7348827,0.54296875
1164,3,5004,1.7975476,0.57421875
1165,3,5004,1.7680296,0.578125
1166,3,5004,1.7884817,0.53125
1167,3,5004,1.6612598,0.5859375
1168,3,5004,2.1432152,0.484375
1169,3,5004,1.8434361,0.55078125
1170,3,5004,1.814678,0.59375
1171,3,5004,2.3481512,0.42578125
1172,3,5004,1.9497904,0.5078125
1173,3,5004,2.1104057,0.52734375
1174,3,5004,1.8831773,0.5546875
1175,3,5004,1.9285039,0.5546875
1176,3,5004,1.8236539,0.57421875
1177,3,5004,2.0536542,0.5390625
1178,3,5004,1.66015,0.5859375
1179,3,5004,1.9919122,0.546875
1180,3,5004,1.769634,0.57421875
1181,3,5004,1.7571993,0.5625
1182,3,5004,1.9915519,0.53515625
1183,3,5004,1.5759952,0.60546875
1184,3,5004,1.903376,0.52734375
1185,3,5004,1.8280624,0.56640625
1186,3,5004,1.7486181,0.58203125
1187,3,5004,2.0257006,0.5078125
1188,3,5004,1.9098668,0.55859375
1189,3,5004,1.8143218,0.54296875
1190,3,5004,1.862598,0.55078125
1191,3,5004,1.9981953,0.4921875
1192,3,5004,2.0304275,0.51171875
1193,3,5004,2.0557642,0.5
1194,3,5004,1.6718245,0.578125
1195,3,5004,1.8631275,0.578125
1196,3,5004,1.7992468,0.5625
1197,3,5004,1.6524603,0.55859375
1198,3,5004,2.090849,0.49609375
1199,3,5004,1.8246117,0.53125
1200,3,5004,2.0433543,0.5078125
1201,3,5004,2.0671246,0.51171875
1202,3,5004,1.8749263,0.56640625
1203,3,5004,1.9232798,0.52734375
1204,3,5004,1.6466944,0.6015625
1205,3,5004,1.9891814,0.51953125
1206,3,5004,1.8183519,0.5859375
1207,3,5004,1.6582346,0.60546875
1208,3,5004,1.8803529,0.578125
1209,3,5004,1.9908938,0.53125
1210,3,5004,1.7083263,0.58984375
1211,3,5004,1.8922751,0.5078125
1212,3,5004,2.074552,0.49609375
1213,3,5004,1.9757333,0.51953125
1214,3,5004,1.7813724,0.51953125
1215,3,5004,1.91577,0.5625
1216,3,5004,1.9528426,0.55859375
1217,3,5004,1.8184612,0.5546875
1218,3,5004,1.81792,0.59375
1219,3,5004,1.9772999,0.5390625
1220,3,5004,2.0843267,0.515625
1221,3,5004,1.9566714,0.49609375
1222,3,5004,1.8050592,0.5390625
1223,3,5004,1.7654965,0.5625
1224,3,5004,1.9863067,0.48046875
1225,3,5004,1.9480277,0.515625
1226,3,5004,1.9376781,0.5625
1227,3,5004,1.7915229,0.55078125
1228,3,5004,1.8957984,0.51171875
1229,3,5004,1.7811385,0.54296875
1230,3,5004,1.919764,0.5
1231,3,5004,1.8405113,0.5625
1232,3,5004,1.9059017,0.546875
1233,3,5004,1.9351835,0.55078125
1234,3,5004,1.9449314,0.5390625
1235,3,5004,1.8791935,0.5859375
1236,3,5004,1.7228787,0.53515625
1237,3,5004,1.8379192,0.57421875
1238,3,5004,1.7807906,0.58984375
1239,3,5004,1.6665096,0.5625
1240,3,5004,1.8895533,0.56640625
1241,3,5004,1.6765568,0.5546875
1242,3,5004,1.8487778,0.59375
1243,3,5004,1.7611096,0.5234375
1244,3,5004,1.9468992,0.54296875
1245,3,5004,1.7288532,0.55078125
1246,3,5004,1.9547198,0.51171875
1247,3,5004,1.7899574,0.57421875
1248,3,5004,1.7258002,0.57421875
1249,3,5004,1.9177957,0.5703125
1250,3,5004,1.9413536,0.52734375
1251,3,5004,1.8480538,0.48828125
1252,3,5004,1.8271707,0.5546875
1253,3,5004,1.8527699,0.55078125
1254,3,5004,1.7731725,0.57421875
1255,3,5004,1.7127361,0.55078125
1256,3,5004,1.96101,0.54296875
1257,3,5004,1.8371888,0.57421875
1258,3,5004,1.879177,0.52734375
1259,3,5004,1.8235009,0.5546875
1260,3,5004,1.9368279,0.51171875
1261,3,5004,1.5900518,0.6015625
1262,3,5004,1.7513636,0.5859375
1263,3,5004,1.8236349,0.51953125
1264,3,5004,1.7103803,0.546875
1265,3,5004,1.6527843,0.61328125
1266,3,5004,2.073529,0.53125
1267,3,5004,2.1963916,0.47265625
1268,3,5004,1.9616109,0.54296875
1269,3,5004,1.8849578,0.56640625
1270,3,5004,2.1101534,0.515625
1271,3,5004,1.835341,0.51953125
1272,3,5004,1.9960985,0.53515625
1273,3,5004,2.0487413,0.53125
1274,3,5004,1.8992362,0.56640625
1275,3,5004,2.0040655,0.48046875
1276,3,5004,1.901318,0.55859375
1277,3,5004,1.8981746,0.52734375
1278,3,5004,1.9951766,0.51171875
1279,3,5004,1.7562039,0.58203125
1280,3,5004,1.8828936,0.4921875
1281,3,5004,1.9711076,0.51171875
1282,3,5004,1.8351065,0.5703125
1283,3,5004,1.9892614,0.54296875
1284,3,5004,1.7206746,0.58203125
1285,3,5004,1.9951925,0.53515625
1286,3,5004,1.7971978,0.546875
1287,3,5004,1.8699517,0.55078125
1288,3,5004,2.0146587,0.5078125
1289,3,5004,2.018746,0.515625
1290,3,5004,2.0196261,0.53515625
1291,3,5004,2.287969,0.4765625
1292,3,5004,1.7997103,0.56640625
1293,3,5004,1.6228244,0.57421875
1294,3,5004,2.0378964,0.51171875
1295,3,5004,1.6558425,0.58203125
1296,3,5004,1.8483685,0.52734375
1297,3,5004,1.953544,0.55078125
1298,3,5004,2.010953,0.53515625
1299,3,5004,1.7133918,0.55859375
1300,3,5004,2.1153374,0.50390625
1301,3,5004,1.989484,0.56640625
1302,3,5004,1.9620692,0.546875
1303,3,5004,1.9797378,0.515625
1304,3,5004,1.9153936,0.52734375
1305,3,5004,1.8999785,0.5
1306,3,5004,1.8495241,0.546875
1307,3,5004,1.8424139,0.52734375
1308,3,5004,1.854574,0.578125
1309,3,5004,1.781568,0.546875
1310,3,5004,1.9558899,0.53125
1311,3,5004,2.039605,0.51171875
1312,3,5004,2.1336293,0.49609375
1313,3,5004,1.9415334,0.53125
1314,3,5004,1.8272114,0.5546875
1315,3,5004,2.0313532,0.546875
1316,3,5004,2.0764918,0.52734375
1317,3,5004,1.7532479,0.609375
1318,3,5004,1.9153438,0.5390625
1319,3,5004,1.9507297,0.5078125
1320,3,5004,1.7712982,0.55078125
1321,3,5004,1.8721673,0.5703125
1322,3,5004,1.9934993,0.53515625
1323,3,5004,1.7975891,0.59375
1324,3,5004,1.935323,0.55078125
1325,3,5004,1.8655164,0.578125
1326,3,5004,1.8497211,0.5703125
1327,3,5004,1.9191184,0.51953125
1328,3,5004,1.7325109,0.5859375
1329,3,5004,2.0310764,0.49609375
1330,3,5004,1.9424893,0.51171875
1331,3,5004,2.0524044,0.515625
1332,3,5004,1.7615237,0.54296875
1333,3,5004,1.8199639,0.58984375
1334,3,5004,2.0646358,0.51171875
1335,3,5004,1.9463475,0.5234375
1336,3,5004,1.7909977,0.57421875
1337,3,5004,1.9872288,0.52734375
1338,3,5004,1.9011698,0.5234375
1339,3,5004,1.9981822,0.515625
1340,3,5004,1.8017595,0.51953125
1341,3,5004,1.9931543,0.578125
1342,3,5004,2.0045943,0.55078125
1343,3,5004,1.874748,0.5546875
1344,3,5004,1.9130638,0.53515625
1345,3,5004,1.8688121,0.55078125
1346,3,5004,1.9210844,0.51953125
1347,3,5004,1.9184842,0.51953125
1348,3,5004,1.8496327,0.5546875
1349,3,5004,1.9378148,0.546875
1350,3,5004,2.004202,0.51953125
1351,3,5004,1.9040835,0.53125
1352,3,5004,2.0402746,0.515625
1353,3,5004,2.049254,0.51171875
1354,3,5004,1.8631384,0.546875
1355,3,5004,1.8349794,0.546875
1356,3,5004,1.8062003,0.53515625
1357,3,5004,2.0228806,0.5546875
1358,3,5004,1.9776362,0.546875
1359,3,5004,2.0982301,0.4921875
1360,3,5004,2.0381575,0.4921875
1361,3,5004,1.9246919,0.546875
1362,3,5004,1.7654542,0.61328125
1363,3,5004,1.7553618,0.52734375
1364,3,5004,2.0849457,0.50390625
1365,3,5004,1.9934757,0.515625
1366,3,5004,1.9610615,0.51171875
1367,3,5004,1.8899769,0.53515625
1368,3,5004,1.6337756,0.625
1369,3,5004,1.7635797,0.5703125
1370,3,5004,1.8611777,0.53125
1371,3,5004,1.9759271,0.546875
1372,3,5004,2.0837553,0.47265625
1373,3,5004,1.9188647,0.546875
1374,3,5004,1.9704527,0.55078125
1375,3,5004,1.88848,0.5703125
1376,3,5004,1.855084,0.54296875
1377,3,5004,1.8161398,0.5546875
1378,3,5004,1.9188901,0.53515625
1379,3,5004,1.8578045,0.52734375
1380,3,5004,1.9383068,0.5625
1381,3,5004,1.7912596,0.57421875
1382,3,5004,1.8915892,0.55859375
1383,3,5004,2.0216618,0.53125
1384,3,5004,2.0156698,0.484375
1385,3,5004,2.2320137,0.50390625
1386,3,5004,1.9777279,0.57421875
1387,3,5004,1.7482288,0.59375
1388,3,5004,1.9185017,0.50390625
1389,3,5004,1.867384,0.5546875
1390,3,5004,2.1293795,0.4921875
1391,3,5004,1.6509567,0.5859375
1392,3,5004,1.9843216,0.53515625
1393,3,5004,1.869761,0.5546875
1394,3,5004,1.9193996,0.53125
1395,3,5004,1.8776566,0.546875
1396,3,5004,1.8031299,0.55859375
1397,3,5004,1.7187911,0.578125
1398,3,5004,1.9751518,0.546875
1399,3,5004,1.7965374,0.5625
1400,3,5004,1.6692357,0.58203125
1401,3,5004,1.9380091,0.52734375
1402,3,5004,2.088188,0.54296875
1403,3,5004,1.8200381,0.56640625
1404,3,5004,1.8354245,0.55859375
1405,3,5004,1.835648,0.52734375
1406,3,5004,1.891678,0.51953125
1407,3,5004,1.750255,0.55859375
1408,3,5004,2.029826,0.53125
1409,3,5004,1.8251194,0.55078125
1410,3,5004,1.8317327,0.61328125
1411,3,5004,2.0263104,0.58203125
1412,3,5004,1.9252472,0.53515625
1413,3,5004,2.0832787,0.49609375
1414,3,5004,2.0387545,0.53515625
1415,3,5004,2.048742,0.50390625
1416,3,5004,2.1366198,0.5234375
1417,3,5004,2.0483508,0.52734375
1418,3,5004,1.7245815,0.56640625
1419,3,5004,2.099982,0.4921875
1420,3,5004,2.0408697,0.58984375
1421,3,5004,2.0063334,0.49609375
1422,3,5004,1.7177486,0.5546875
1423,3,5004,2.0353994,0.515625
1424,3,5004,2.1358666,0.53125
1425,3,5004,1.931777,0.515625
1426,3,5004,1.9044747,0.56640625
1427,3,5004,1.906152,0.5234375
1428,3,5004,1.9828897,0.50390625
1429,3,5004,1.8201451,0.578125
1430,3,5004,2.077663,0.54296875
1431,3,5004,1.6989124,0.58984375
1432,3,5004,1.8536699,0.59375
1433,3,5004,1.9950047,0.55078125
1434,3,5004,1.7934487,0.5390625
1435,3,5004,1.8395202,0.53515625
1436,3,5004,1.9455627,0.546875
1437,3,5004,1.6659586,0.59765625
1438,3,5004,1.9586049,0.54296875
1439,3,5004,1.8308473,0.5625
1440,3,5004,1.8717319,0.58984375
1441,3,5004,1.9172053,0.5390625
1442,3,5004,2.099834,0.484375
1443,3,5004,2.078501,0.50390625
1444,3,5004,1.8981099,0.515625
1445,3,5004,1.7492294,0.58203125
1446,3,5004,1.874667,0.53125
1447,3,5004,1.9469306,0.53515625
1448,3,5004,1.8599583,0.5546875
1449,3,5004,1.9265987,0.52734375
1450,3,5004,2.256887,0.4453125
1451,3,5004,1.9759525,0.4921875
1452,3,5004,1.979181,0.54296875
1453,3,5004,2.0851967,0.4765625
1454,3,5004,1.8315165,0.51953125
1455,3,5004,1.9007559,0.53515625
1456,3,5004,1.8592181,0.54296875
1457,3,5004,1.771918,0.55859375
1458,3,5004,1.9456595,0.54296875
1459,3,5004,1.8148861,0.578125
1460,3,5004,2.027954,0.546875
1461,3,5004,2.0585856,0.546875
1462,3,5004,2.0128293,0.50390625
1463,3,5004,2.174329,0.48046875
1464,3,5004,1.8894204,0.53515625
1465,3,5004,1.9329247,0.53125
1466,3,5004,1.9072671,0.5390625
1467,3,5004,2.0386157,0.546875
1468,3,5004,1.9081668,0.55078125
1469,3,5004,2.0738993,0.48046875
1470,3,5004,1.8923408,0.56640625
1471,3,5004,1.9875203,0.50390625
1472,3,5004,1.9302928,0.51953125
1473,3,5004,1.7576537,0.57421875
